Time - ADC Voltage	Amplitude - ADC Voltage
77,2000000	3,9602661
77,3000000	3,9651489
77,4000000	3,9697266
77,5000000	3,9750671
77,6000000	3,9794922
77,7000000	3,9837646
77,8000000	3,9892578
77,9000000	3,9936829
78,0000000	3,9981079
78,1000000	4,0032959
78,2000000	4,0074158
78,3000000	4,0122986
78,4000000	4,0168762
78,5000000	4,0214539
78,6000000	4,0260315
78,7000000	4,0310669
78,8000000	4,0354919
78,9000000	4,0399170
79,0000000	4,0444946
79,1000000	4,0489197
79,2000000	4,0538025
79,3000000	4,0582275
79,4000000	4,0620422
79,5000000	4,0673828
79,6000000	4,0721130
79,7000000	4,0759277
79,8000000	4,0803528
79,9000000	4,0853882
